Reaction_ID,Confidence_Level
EX_pe203_hs_e,-1
EX_pe226_hs_e,-1
EX_CE7083_e,-1
EX_docohxeth_e,-1
EX_elaidcrn_e,-1
EX_HC00900_e,-1
EX_hexdiac_e,-1
EX_hgentis_e,-1
EX_leuktrB4wcooh_e,-1
EX_pe2linl_hs_e,-1
EX_pear_hs_e,-1
EX_pendecaeth_e,-1
EX_lineth_e,-1
PHEMEABCte,1
EX_lnlccrn_e,-1
EX_Lpipecol_e,-1
EX_pepalm_hs_e,-1
EX_peste_hs_e,-1
EX_pmeth_e,-1
EX_lthstrl_e,-1
EX_maglinl_hs_e,-1
EX_sebacid_e,-1
EX_sphmyln180241_hs_e,-1
EX_magste_hs_e,-1
EX_mev__R_e,-1
EX_sphmyln18114_hs_e,-1
EX_sphmyln18115_hs_e,-1
EX_pailpalm_hs_e,-1
EX_pailste_hs_e,-1
EX_sphmyln18116_hs_e,-1
EX_pchol2linl_hs_e,-1
EX_pchol2ole_hs_e,-1
EX_pchol2palm_hs_e,-1
EX_pcholar_hs_e,-1
EX_sphmyln181181_hs_e,-1
EX_sphmyln18120_hs_e,-1
EX_sphmyln18121_hs_e,-1
EX_sphmyln18122_hs_e,-1
EX_sphmyln181221_hs_e,-1
EX_subeac_e,-1
GALTt,-1
EX_tetdeca511ac_e,-1
EX_thrnt_e,-1
GLYC2Pte,-1
GLYCLTt,-1
HC00319t2,-1
HC00900t1,-1
EX_ttdcrn_e,-1
EX_txb2_e,-1
EX_wharachd_e,-1
HC00900t2,-1
HC00900t3,-1
EX_xolest181_hs_e,-1
PROPAT4te,0
EX_xolest182_hs_e,-1
HC00900t4,-1
HEXDECEETH,0
EX_xolest204_hs_e,-1
FORGLUt,-1
HEXDIACATP,-1
HGENTISt,-1
HMCRNt,-1
HXCOAx,-1
RETABCtc,0
LCYSTt,-1
LEUKTRB4WCOOHt,-1
LEUKTRB4WOHt,-1
EX_achom__L_e,-1
PHACGLYt,-1
EX_phacgly_e,-1
ESTRIOLATP,-1
r1528,-1
EX_3moxtyr_e,-1
EX_alltn_e,-1
EX_glyc2p_e,-1
LEUKTRB4WOHtr,-1
LNLCCRNtd,-1
LPIPECOLt,-1
EX_glyclt_e,-1
EX_oaa_e,-1
EX_phlac_e,-1
EX_ttdcea_e,-1
LTHSTRLABCt,-1
MI1Pt,-1
NWHARGtd,-1
TTDCEAt,-1
SRTNENT4tc,0
7KLITCHOLc,-1
EX_alaargcys_e,-1
DCHOLESTANCOAc,-1
HC02195te,0
HC02196te,0
PEPALM,0
PSERtr,-1
STEETH,0
TETDECA511ACt,-1
TETDECAETH,0
TXB2c,-1
TXB2t,-1
ACILEtm,-1
ACLEUm,-1
ACLEUtm,-1
EX_acleu__L_e,-1
HC02220te,0
G3PD1irm,-1
DM_k_c,-1
BZCOAFm,-1
BGLYFm,-1
PHEACGLYsec,-1
ACHOMtm,-1
ACHOMte,-1
PCRESOLup,-1
EX_alaarggly_e,-1
EX_pheacgly_e,-1
EX_bz_e,-1
EX_alaglylys_e,-1
EX_pcresol_e,-1
EX_pcs_e,-1
NORMETEt,-1
EX_hisargser_e,-1
EX_hiscyscys_e,-1
EX_alahisala_e,-1
EX_hisglu_e,-1
C05300t,-1
RETINALt,-1
MALTTTRt,-1
1MNCAMt,-1
EX_hisglugln_e,-1
EX_hislysala_e,-1
EX_hislysglu_e,-1
EX_C05300_e,-1
EX_argalaala_e,-1
EX_retinal_e,-1
EX_1mncam_e,-1
EX_progly_e,-1
EX_dhbpt_e,-1
EX_hislysthr_e,-1
EX_hislysval_e,-1
EX_hismetgln_e,-1
EX_hisphearg_e,-1
EX_hisprolys_e,-1
EX_histrphis_e,-1
EX_ileargile_e,-1
EX_argalaphe_e,-1
EX_ileasp_e,-1
EX_ileprolys_e,-1
EX_prolyspro_e,-1
EX_prophe_e,-1
EX_argalathr_e,-1
EX_proproarg_e,-1
EX_propropro_e,-1
EX_leuasnasp_e,-1
EX_leuasplys_e,-1
EX_protrplys_e,-1
EX_provalgln_e,-1
EX_leuleutrp_e,-1
EX_argarg_e,-1
EX_leuproarg_e,-1
EX_leusertrp_e,-1
EX_serlyshis_e,-1
EX_thrglntyr_e,-1
EX_thrphearg_e,-1
EX_thrserarg_e,-1
EX_leutrp_e,-1
EX_thrthrarg_e,-1
EX_leuval_e,-1
EX_thrtyrmet_e,-1
EX_lysargleu_e,-1
EX_argarglys_e,-1
EX_lyscyshis_e,-1
EX_lysglnphe_e,-1
EX_lystrparg_e,-1
EX_lysvalphe_e,-1
EX_trpargala_e,-1
EX_trpglngln_e,-1
EX_trpglugly_e,-1
EX_trpglupro_e,-1
EX_trpglyleu_e,-1
EX_trpglyphe_e,-1
EX_trpilelys_e,-1
EX_trpiletrp_e,-1
EX_trpleuval_e,-1
EX_metglntyr_e,-1
EX_metphearg_e,-1
EX_pheasnmet_e,-1
EX_pheasp_e,-1
EX_pheleuasp_e,-1
EX_pheleuhis_e,-1
EX_trplys_e,-1
EX_trpmetval_e,-1
EX_trptyrgln_e,-1
EX_phelyspro_e,-1
EX_phephethr_e,-1
EX_pheproarg_e,-1
EX_trptyrtyr_e,-1
EX_phesertrp_e,-1
EX_tyrargser_e,-1
EX_argcysgly_e,-1
EX_tyrcysthr_e,-1
EX_tyrleuarg_e,-1
EX_tyrphetyr_e,-1
EX_tyrthr_e,-1
EX_tyrtrpphe_e,-1
EX_tyrtyr_e,-1
EX_tyrvalmet_e,-1
EX_valarggly_e,-1
EX_valhisasn_e,-1
EX_valphearg_e,-1
EX_valprotrp_e,-1
EX_valserarg_e,-1
EX_phetyrgln_e,-1
EX_phetyrlys_e,-1
EX_proargcys_e,-1
EX_proasncys_e,-1
EX_proglnpro_e,-1
EX_prohis_e,-1
EX_prohistyr_e,-1
ALAGLYLYSt,0
ALALYSTHRt,0
ARGALAALAt,0
ARGALAPHEt,0
ARGALATHRt,0
ARGARGt,0
ARGARGLYSt,0
ARGARGMETt,0
ARGCYSSERt,0
ARGGLUPROt,0
ARGHISTHRt,0
ARGPROMETt,0
ARGPROTHRt,0
GLNPROGLUt,0
GLNTRPGLUt,0
GLNTYRLEUt,0
GLUARGLEUt,0
GLUASNLEUt,0
GLUGLUt,0
GLUILELYSt,0
GLUMETt,0
GLUMETHISt,0
ASNASNARGt,0
ASPALAARGt,0
ASPASNGLUt,0
ASPGLUPROt,0
ASPGLUTRPt,0
ASPHISCYSt,0
ASPHISPROt,0
ASPLYSGLUt,0
ASPLYSHISt,0
GLUTHRLYSt,0
GLYVALHISt,0
HISASPt,0
HISGLNALAt,0
HISGLYLYSt,0
HISLYSALAt,0
HISLYSILEt,0
ASPMETASPt,0
ASPPROLYSt,0
ASPVALASNt,0
CYSASNMETt,0
HISLYSVALt,0
EX_argglupro_e,-1
HISMETt,0
CYSASPPHEt,0
CYSGLUHISt,0
CYSGLUTRPt,0
CYSLEUTHRt,0
EX_argglygly_e,-1
CYSSERMETt,0
EX_argphearg_e,-1
ILEASNHISt,0
ILEGLYARGt,0
ILEPROLYSt,0
ILESERARGt,0
LEUASNASPt,0
LEUASPLYSt,0
LEUPROt,0
GLNHISLYSt,0
EX_argpromet_e,-1
LEUPROARGt,0
LEUTRPt,0
EX_argprothr_e,-1
LEUTRPARGt,0
LEUVALt,0
EX_argtyrval_e,-1
LYSARGLEUt,0
EX_argvalcys_e,-1
SERTRPHISt,0
LYSGLNPHEt,0
EX_argvaltrp_e,-1
LYSGLUGLUt,0
LYSLYSLYSt,0
LYSTYRILEt,0
THRHISHISt,0
EX_asnasnarg_e,-1
THRILEARGt,0
THRPHEARGt,0
LYSVALPHEt,0
METARGLEUt,0
METGLNTYRt,0
THRSERARGt,0
THRTYRMETt,0
TRPARGALAt,0
METGLYARGt,0
TRPASPASPt,0
TRPGLNGLNt,0
TRPGLUGLYt,0
TRPGLULEUt,0
TRPGLUTYRt,0
METTRPPHEt,0
PHEASNMETt,0
PHEASPt,0
PHELEUt,0
PHELEUASPt,0
PHELEUHISt,0
TRPGLYPHEt,0
TRPGLYVALt,0
TRPILETRPt,0
PHELYSALAt,0
PHELYSPROt,0
EX_asncyscys_e,-1
PHEPHEASNt,0
PHEPHETHRt,0
TRPLEUVALt,0
TRPMETARGt,0
TRPPHEt,0
TRPPROLEUt,0
TRPSERTYRt,0
PHETHRLYSt,0
PHETYRGLNt,0
PROARGASPt,0
PROASNCYSt,0
TRPTHRILEt,0
TRPTHRTYRt,0
TRPTYRGLNt,0
PROGLNPROt,0
PROHISt,0
PROHISTYRt,0
PROLEUARGt,0
PROLYSPROt,0
TRPVALASPt,0
TYRALAt,0
TYRASPARGt,0
TYRGLUt,0
TYRLEUARGt,0
TYRPHETYRt,0
PROPROPROt,0
PROTRPTHRt,0
SERARGTRPt,0
TYRVALMETt,0
SERLYSHISt,0
VALARGGLYt,0
EX_asnpheasp_e,-1
VALHISASNt,0
EX_asnphecys_e,-1
VALLYSTYRt,0
EX_asntyrthr_e,-1
VALPROTRPt,0
GLYLYSPHEr,-1
VALTRPPHEt,0
EX_aspglu_e,-1
VALVALt,0
ALAARGCYSr,-1
GLYTYRLYSr,-1
GLYVALHISr,-1
HISGLUr,-1
HISGLUGLNr,-1
HISHISLYSr,-1
ALAARGGLYr,-1
ALAASNLEUr,-1
ALAGLYLYSr,-1
ALAHISALAr,-1
ARGALAALAr,-1
ARGALATHRr,-1
HISLYSILEr,-1
HISLYSTHRr,-1
HISLYSVALr,-1
HISMETGLNr,-1
HISTRPHISr,-1
ILEARGILEr,-1
ILEGLNGLUr,-1
ILEGLYARGr,-1
ILEPROLYSr,-1
ILETRPTYRr,-1
ARGARGLYSr,-1
ARGARGMETr,-1
ARGLEUPHEr,-1
ARGPHEARGr,-1
LEUASPLYSr,-1
LEULEUTRPr,-1
ARGPROMETr,-1
LEUPROr,-1
LEUPROARGr,-1
ARGPROTHRr,-1
ARGVALCYSr,-1
EX_aspglupro_e,-1
ASNASNARGr,-1
ASPALAARGr,-1
LEUSERTRPr,-1
LEUTYRTYRr,-1
LYSCYSHISr,-1
LYSLYSLYSr,-1
ASPGLUPROr,-1
ASPGLUTRPr,-1
LYSTRPARGr,-1
LYSVALPHEr,-1
METASNTYRr,-1
METPHEARGr,-1
ASPHISCYSr,-1
ASPHISPROr,-1
ASPLYSGLUr,-1
ASPMETASPr,-1
ASPPROLYSr,-1
ASPVALASNr,-1
CYSASNMETr,-1
PHELEUr,-1
PHELEUASPr,-1
PHELEUHISr,-1
PHELYSALAr,-1
PHELYSPROr,-1
CYSASPPHEr,-1
CYSCYSr,-1
EX_asphiscys_e,-1
CYSGLUTRPr,-1
CYSLEUTHRr,-1
CYSSERMETr,-1
PHEPHETHRr,-1
PHEPROARGr,-1
PHESERTRPr,-1
PROARGCYSr,-1
CYSTYRASNr,-1
GLNASNGLNr,-1
PROGLNPROr,-1
GLNLYSLYSr,-1
PROHISr,-1
EX_aspvalasn_e,-1
PROHISTYRr,-1
PROLEUARGr,-1
GLNLYSTRPr,-1
GLUASNLEUr,-1
GLUGLUr,-1
GLUILELYSr,-1
GLULEUr,-1
GLUMETr,-1
GLUTHRLYSr,-1
PROLYSPROr,-1
PROPHEr,-1
PROPROARGr,-1
PROPROPROr,-1
PROTRPTHRr,-1
PROVALGLNr,-1
EX_cyssermet_e,-1
XOLEST226_HSte,-1
EX_cystyrasn_e,-1
PCHOLN281_HSte,-1
ACRNtr,-1
EX_glnasngln_e,-1
ODECRNtr,-1
PMTCRNtr,-1
XOLEST183tl,-1
SERCYSARGr,-1
SERGLYGLUr,-1
SERLYSHISr,-1
SERTRPHISr,-1
THRASNTYRr,-1
THRGLNTYRr,-1
THRILEARGr,-1
XOLEST205tl,-1
PHEACGLYtm,-1
HXAt1,-1
HXAt2,-1
THRMETARGr,-1
THRTYRMETr,-1
HXAt3,-1
EX_hxa_e,-1
TTDCEAc,1
PACCOALm,-1
PACALDtm,-1
TRPALAPROr,-1
TRPGLUTYRr,-1
TRPGLYVALr,-1
TRPILETRPr,-1
TRPLEUVALr,-1
TRPLYSr,-1
TRPMETARGr,-1
BZtm,-1
TRPPHEr,-1
EX_glnhislys_e,-1
TRPPROVALr,-1
TRPSERTYRr,-1
TRPTHRILEr,-1
TRPTYRGLNr,-1
EX_glnproglu_e,-1
PA_HStm,-1
EX_gluargleu_e,-1
FldAct,-1
TYRALAr,-1
TYRARGSERr,-1
TYRCYSTHRr,-1
TYRGLUr,-1
MMALtm,-1
EX_gluasnleu_e,-1
PGPP_hsc,-1
CE2512te,-1
TYRTYRr,-1
TYRVALMETr,-1
VALLEUPHEr,-1
VALPROTRPr,-1
r2514m,-1
EX_gluthrlys_e,-1
VALTRPVALr,-1
EX_glutrpala_e,-1
TRPGLYASPr,-1
XOLEST182_HSte,-1
XOLEST205_HSte,-1
FAS180,-1
5AOPt2,-1
ACNAMt2,-1
CORE5t,-1
EX_glyhisasn_e,-1
CORE8t,-1
ARGt5r,0
EX_glylyscys_e,-1
CA2t,-1
MK7t,-1
MK9t,-1
SK_adprbp_c,-1
EX_glylysphe_e,-1
SK_bandmt_c,-1
STN_ANTIGENt,-1
EX_core4_e,-1
EX_core5_e,-1
SK_for_c,-1
EX_glyvalhis_e,-1
SK_mi1345p_c,-1
EX_dsT_antigen_e,-1
EX_f1a_e,-1
SK_mi134p_c,-1
SK_mi145p_c,-1
EX_galam_e,-1
DM_pchol_hs_c,-1
EX_gncore1_e,-1
ETHAt,-1
EX_mqn7_e,-1
SK_crvnc_c,-1
r2444,0
LPAMt,-1
EX_acgal_e,-1
EX_acnam_e,-1
EX_pcreat_e,-1
EX_HC00342_e,-1
EX_CE2934_e,-1
DM_mqn10_c,-1
DM_mqn7_c,-1
DM_mqn8_c,-1
HCYSte,-1
PPPGO,-1
SPRMt2i,-1
THMMPtrbc,-1
THMtrbc,-1
UNK3,-1
ACNAMtr,-1
DM_mqn9_c,-1
GNCORE1t,-1
GNCORE2t,-1
3HMPtm,-1
SK_doco13ecoa_c,-1
ACGLUtm,-1
LPAMtm,-1
r2535m,-1
AMPTASECG,3
ARGN,0
CE2934t,-1
ASP1DC,0
ESTR2r,-1
ASPTA,3
SK_fad_c,-1
PGLYCtm,-1
SK_25hvitd2_c,-1
SK_9_cis_retfa_c,-1
SK_glygn2_c,-1
SK_HC02193_c,-1
BPNT,1
SK_lnlc_c,-1
SK_HC02195_c,-1
SK_HC02197_c,-1
SK_HC02198_c,-1
SK_Tyr_ggn_c,-1
DM_avite1_c,-1
SK_btn_c,-1
SK_c226coa_c,-1
BUTt2r,3
CPPPGO,1
SK_lnlccoa_c,-1
CTPS1,1
CTPS2,1
SK_lnlncgcoa_c,-1
CYSTGL,0
CYSTS,1
FPGS7_1,2
SK_nad_c,-1
SK_pmtcoa_c,-1
FTHFCL,1
CYTDt2,0
SK_pydx_c,-1
DHFR,3
DHORTS,3
SK_pydxn_c,-1
DHPR,2
G5SADs,-1
SK_retinol_c,-1
DMATT,1
SK_tag_hs_c,-1
DTMPK,3
DURIPP,0
SK_tchola_c,-1
DUTPDP,-1
SK_tdechola_c,-1
EX_acac_e,-1
GALUi,3
EX_adn_e,-1
GK1,3
SK_thf_c,-1
GLYLEUHYDROc,0
GLYPROPRO1c,2
EX_asp__L_e,-1
EX_but_e,-1
EX_din_e,-1
EX_fe2_e,-1
EX_fe3_e,-1
EX_gal_e,-1
EX_glu__L_e,-1
EX_glyb_e,-1
EX_glyleu_e,-1
GRTT,1
GUAPRT,3
HCO3E,0
EX_h2o_e,-1
EX_ins_e,-1
EX_k_e,-1
EX_lac__L_e,-1
H2Ot,0
EX_leu__L_e,-1
SK_tmndnc_c,-1
EX_lys__L_e,-1
EX_mal__L_e,-1
EX_no2_e,-1
EX_o2_e,-1
HMBS,2
IMPD,3
LEUTA,1
EX_orn_e,-1
EX_pi_e,-1
MAN1PT2,2
SK_tmndnccoa_c,-1
EX_ribflv_e,-1
SK_vitd3_c,-1
EX_succ_e,-1
EX_thymd_e,-1
EX_urea_e,-1
EX_uri_e,-1
NDPK2,1
NDPK4,1
NDPK6,1
UDPG4E,3
NNATr,0
DXTRNt,-1
O2t,-1
OMPDC,2
EX_dxtrn_e,-1
PGM,0
UREAt,0
PGMT,2
DHCHOLESTANATEATP,0
PIt2r,-1
PNTK,0
URIDK2r,-1
DHCHOLESTANATEt,0
VALTA,1
SERD_L,0
PPBNGS,1
PROt2r,0
ASNN,0
r0220_1,0
EX_dhcholestanate_e,-1
r0318,0
PRPPS,3
PTPATi,3
DADK,0
r0398,2
r0422,2
PPM2,2
PUNP1,3
PUNP3,3
SK_dhcholestanate_c,-1
PUNP5,3
ACCOAC,0
THCHOLSTOICATP,0
EX_pnto__R_e,-1
EX_gly_e,-1
PUNP6,3
PUNP7,3
RNDR2,1
RNDR3,1
RNDR4,1
GLYt2r,0
EX_cys__L_e,-1
EX_thr__L_e,-1
RPE,2
EX_gln__L_e,-1
EX_thcholstoic_e,-1
EX_phe__L_e,-1
EX_tyr__L_e,-1
NTD2,2
TALA,3
THMDt2,0
NTD10,0
EX_arg__L_e,-1
THRS,1
TKT1,0
EX_for_e,-1
EX_nac_e,-1
EX_ind3ac_e,-1
EX_nh4_e,-1
NH4t,-1
SK_thcholstoic_c,-1
EX_ac_e,-1
RBK,1
XOL7AONEATP,0
ADNK1,2
TMDPK,0
EX_mqn8_e,-1
TPI,3
EX_xol7aone_e,-1
SK_xol7aone_c,-1
GCALDD,0
SK_xoldiolone_c,-1
ACYP,0
UAG4Ei,3
7KILTCHOLATP,0
UAGDP,1
NADN,-1
AICART,3
ALDD2x,0
AMANK,1
SK_dchac_c,-1
ARGSL,3
SK_CE1273_c,-1
CITL,0
MALT,0
MDH,0
CSND,-1
CYTK1,3
MI1PP,1
MI4PP,1
DRBK,1
ACACT1r,2
EX_drib_e,-1
NT5C,0
EX_fru_e,-1
ACCOAL,2
EX_glyc_e,-1
ACONT,1
NMNHYD,-1
OAADC,-1
PFK,2
ACS,1
PRFGS,3
ADNt2,0
PYDXNK,2
PYK,0
EX_malttr_e,-1
EX_man_e,-1
THRD_L,0
TMDS,3
EX_ptrc_e,-1
EX_rib__D_e,-1
AHCi,2
EX_spmd_e,-1
GALT,1
GLYK,1
GND,3
XYLt,2
GLYALDDr,0
MTHFR2,0
ARGORNt7,2
EX_pydxn_e,-1
PYDXNtr,-1
EX_pydx_e,-1
EX_pydam_e,-1
PYDAMtr,-1
EX_arab__L_e,-1
EX_gam_e,-1
EX_pyr_e,-1
IMACTD,0
IMPC,3
IZPN,0
LCADi,0
PYRt2,0
EX_tre_e,-1
EX_4abut_e,-1
ACGAM2E,0
EX_btn_e,-1
EX_ade_e,-1
EX_etoh_e,-1
ABUTt2r,0
ETOHt,-1
EX_acald_e,-1
MVLACte,-1
TIGGLYte,-1
OBDHc,-1
3OHGLUTACm,-1
THMt3,0
FTCD,1
GLUTACOAm,-1
GLUTCONm,-1
EX_taur_e,-1
3HIVAcm,-1
EX_tym_e,-1
3HIVActe,-1
3HADICOAx,1
3HADPACx,-1
3HADPACtxc,-1
3HADPACte,-1
EX_3hadpac_e,-1
3OHSEBCOAx,1
PAFABCt,0
PAILR_HSSECt,-1
PCHLN225_HSABCt,0
PCHOL2LINL_HSABCt,0
PCHOL2OLE_HSABCt,0
PCHOL2STE_HSABCt,0
PCHOLDOC_HSABCt,0
PCHOLEIC_HSABCt,0
PCHOLET_HSABCt,0
3OHSUBACx,-1
5OHHEXAc,-1
5OHHEXAte,-1
PCHOLLINL_HSABCt,0
EX_ethmalac_e,-1
PCHOLN183_HSABCt,0
HEXGLYte,-1
EX_lanost_e,-1
EX_hexgly_e,-1
METHSUCC,-1
PCHOLN203_HSABCt,0
PCHOLN224_HSABCt,0
PCHOLN225_HSABCt,0
PCHOLN2254_HSABCt,0
PCHOLOLE_HSABCt,0
PCHOLPALME_HSABCt,0
PE14_HSABCt,1
EX_subgly_e,-1
4OHBUTtmc,-1
EX_4ohbut_e,-1
12HPETUPKt,-1
15HPETUPKt,-1
AK2LGCHOLABCt,0
APRGSTRNABCt,-1
C14770UPKt,-1
PE161_HSABCt,1
PE17_HSABCt,1
PE203_HSABCt,1
PE2LINL_HSABCt,1
CE2510ABCt,0
PEAR_HSABCt,1
PHPYRtm,1
EX_3mox4hoxm_e,-1
CE4970tm,-1
PELINL_HSABCt,1
CE2026tm,-1
PEPALM_HSASBCt,0
SPHMYLN181161_hs_ATPt,0
EX_CE2026_e,-1
SPHMYLN18117_hs_ATPt,0
SPHMYLN18120_hs_ATPt,0
SPHMYLN18121_hs_ATPt,0
2HYDOGte,-1
PESTE_HSABCt,1
SPHMYLN_HsSECt,-1
SPHMYLN180241_hs_SECt,-1
SPHMYLN18117_hs_SECt,-1
SPHMYLN18118_hs_SECt,-1
SPHMYLN18120_hs_SECt,-1
SPHMYLN18123_hs_SECt,-1
GLUTARte,-1
EX_thexdd_e,-1
HEXDTRtm,0
SPHMYLN1824_hs_SECt,-1
HEXDTRte,-1
CE4968tm,-1
EX_hexdtr_e,-1
HPDECEm,1
EIC21114TRc,0
EIC21114TRte,-1
EX_eic21114tr_e,-1
AK2LGCHOLt,-1
DIGALSGALSIDEATPte,0
EX_CE4968_e,-1
PCHOLET_HSt1e,-1
PCHOLHEP_HSt1e,-1
SUCACETATc,-1
PCHOLLINL_HSt1e,-1
PCHOLN15_HSt1e,-1
PCHOLN183_HSt1e,-1
PCHOLN1836_HSt1e,-1
PCHOLN201_HSt1e,-1
PCHOLN225_HSt1e,-1
5EIPENCte,-1
EANDRSTRNte,0
AHANDROSTANte,0
PCHLN225_HSt1e,-1
PCHOLSTE_HSt1e,-1
SUCACETOte,-1
PE12_HSt1e,-1
PE14_HSt1e,-1
PE15_HSt1e,-1
C05301te,0
11DOCRTSLte,0
CE2211te,0
17AHPRGSTRNte,0
PE161_HSt1e,-1
PE226_HSt1e,-1
C03681te,0
PEAR_HSt1e,-1
CE1352te,0
VANILLACc,-1
PELPALM_HSt1e,-1
PESTE_HSt1e,-1
SPHMYLN_HsATPte,0
SPHMYLN180241_hs_ATPt,0
C05769te,0
SAMHISTAe,1
GLCRt1,0
2HYOXPLCte,3
MHISTAte,0
SPHMYLN18114_hs_ATPt,0
SPHMYLN18115_hs_ATPt,0
SPHMYLN18116_hs_ATPt,0
VANILLACte,-1
2OBUTt,0
PPP9ABCte,1
MLTHFte,1
TYMte2,0
CE4890te,0
CE7085te,1
CE4877te,1
C05770te,0
SPHS1Pt2e,1
DHEAte,-1
EX_dhea_e,-1
AHANDROSTANtr,-1
EX_ahandrostan_e,-1
ANDRSTANDRtr,-1
EX_andrstandn_e,-1
EX_CE2209_e,-1
EX_estrone_e,-1
C05298te,-1
EX_C05299_e,-1
EX_C05302_e,-1
EX_11docrtsl_e,-1
PTRCARGte,0
MLTHFte2,1
13DAMPPte,0
ARGN1ASPMDte,2
1A25DHVITD3te,0
ISOBUTtm,-1
ISOBUTte,-1
NACCYSte,-1
EX_agm_e,-1
T4HCINNMtm,-1
EX_prgnlone_e,-1
EX_17ahprgnlone_e,-1
EX_C03681_e,-1
HC02020tr,-1
EX_prgnlones_e,-1
EX_CE1352_e,-1
XOL24OHte,-1
EX_xol24oh_e,-1
XOL25OHte,-1
EX_xol25oh_e,-1
DSMSTEROLtr,-1
DSMSTEROLte,-1
EX_chsterols_e,-1
EX_3ityr__L_e,-1
EX_T4hcinnm_e,-1
4HBZtm,-1
SUCSALtm,-1
SUCSALte,-1
CE7081tr,-1
CE7081tm,-1
EX_35diotyr_e,-1
EX_13_cis_retn_e,-1
LDL_HSSYN,-1
LDL_HSDEG,-1
HDL_HSDEG,-1
MYELIN_HSSYN,-1
DM_myelin_hs_c,-1
12HARACHDtr,-1
12HARACHDte,-1
18HARACHDte,-1
EX_18harachd_e,-1
SQLte,-1
HC00460te,-1
EX_HC00460_e,-1
ORN_Dte,-1
5G2OXPTte,-1
EX_vanillac_e,-1
EX_CE7090_e,-1
EX_CE7096_e,-1
EX_CE4877_e,-1
EX_CE1447_e,-1
6HOXMELATNte,-1
2H3MVc,0
EX_trypta_e,-1
EX_CE2006_e,-1
GLUCYSte,-1
EX_C10164_e,-1
EX_n8aspmd_e,-1
2H3MVte,-1
EX_CE6205_e,-1
EX_C09642_e,-1
MELATNte,-1
2HIVc,0
EX_C05769_e,-1
C05767te,-1
EX_C05770_e,-1
2HIVte,-1
PPBNGte,-1
EX_ppbng_e,-1
12PPDRte,-1
EX_12ppd__R_e,-1
AMETAMte,-1
UDPG3DOPA,0
EX_dopa4sf_e,-1
DOPA4GLCURt,2
DOPA3GLCURt,2
GGTe_1,0
DOPACCL,-1
XYLUDte,-1
GLCNte,-1
EX_CE0737_e,-1
DOPAOQCYS,-1
SPHGNSte,-1
LACROX,-1
EX_2hiv_e,-1
4GLU56DIHDINDt,-1
EX_4glu56dihdind_e,-1
EX_hdd2crn_e,-1
IM4ACte,-1
EX_im4ac_e,-1
EX_CE1918_e,-1
EX_mlthf_e,-1
5CYSDOPAt,-1
CE5025t,2
EX_CE5025_e,-1
EX_CE2172_e,-1
EX_ppp9_e,-1
AACTte,-1
EX_aact_e,-1
CE5629t,-1
EX_CE5629_e,-1
EX_CE2705_e,-1
SPHGNte,-1
SELMETHt2e,-1
EX_prist_e,-1
EX_CE2049_e,-1
ACER12r,0
ACER23g,0
BGAL1e,2
BGAL2l,1
BGAL3l,2
DES21,0
EX_gd3_hs_e,-1
CE2047te,-1
EX_CE2047_e,-1
LANOSTt,-1
FDPte,-1
2M3HBUc,-1
EX_gm3_hs_e,-1
GALGLUSIDEtl2,-1
EX_2m3hbu_e,-1
GBA2e,2
GD3tl,-1
GLA2l,3
GLUSIDEtg,-1
COKEtr,-1
GM1tg,-1
2M3OVCOAm,3
GM1tl,-1
GM2tg,-1
EX_5a2opntn_e,-1
5A2OPNTNte,-1
ARG_Dtx,-1
ARG_Dte,-1
EX_arg__D_e,-1
HEXA1l,2
HEXA2l,2
HEXA3e,2
GD3tlc,-1
LANOSTtr,-1
EX_idl_hs_e,-1
EX_ldl_hs_e,-1
EX_hdl_hs_e,-1
EX_HC00005_e,-1
2M3OVACm,-1
DM_gd3_hs_g,-1
2M3OVACtm,-1
2M3HVACte,-1
GD3tm,-1
DM_pail35p_hs_n,-1
DM_gd3_hs_m,-1
NEU32e,1
DM_pcreat_c,-1
DM_na1_x,-1
DM_na1_g,-1
NEU34e,1
EX_2m3hvac_e,-1
NEU35e,1
DM_thm_m,-1
DM_15HPET_n,-1
NEU37e,1
EX_pail_hs_e,-1
NEU38n,1
EX_CE1243_e,-1
3H3MGLTc,-1
EX_galgluside_hs_e,-1
EX_ga1_hs_e,-1
SMS1S2,1
SMS21e,1
SPHK22n,1
SPHMYLNte,-1
NO2t2r,-1
NH4tr,-1
EX_gt1b_hs_e,-1
HMR_0015,-1
HMR_0016,-1
HMR_0020,-1
BUTt,0
HMR_0164,0
UDPGALt2n,-1
UDPGALt2r,-1
TETPENT3COAtm,-1
THCRMtl,-1
3MGLUTACtm,-1
PCHOL_HStn,-1
CHOLPtn,-1
PHCRMter,-1
HMR_0166,-1
EX_3mglutac_e,-1
HMR_0168,0
HMR_0172,-1
SPHGNtg,-1
SPHINGStn,-1
SPHINGStg,-1
EX_cmpacna_e,-1
EX_gd2_hs_e,-1
HMR_0178,-1
DHCRMtg,-1
HMR_0180,0
GDA1tn,-1
PHSPHINGStg,-1
PHSPHINGStr,-1
SK_34dhpac_c,-1
34DHPEt,-1
DM_ts3_c,-1
HMR_0183,0
HMR_0184,0
HMR_0188,0
FACOAE120,0
HMR_0194,1
HMR_0200,0
HMR_0203,0
HMR_0206,0
DM_sph1p_n,-1
DM_sphs1p_n,-1
DM_gda1_hs_n,-1
GALSIDEtn,-1
HMR_0208,0
